date,CR Land(1109.HK),COLI(0688.HK),Longfor Group(0960.HK),China Vanke(2202.HK),China Jinmao(0817.HK),Greentown China(3900.HK),Yuexiu Property(0123.HK),Sunac China(1918.HK),Hopson Development(0754.HK),Country Garden(2007.HK),Logan Group(3380.HK),Poly Property(0119.HK),Agile Group(3383.HK),Powerlong(1238.HK),R&F Properties(2777.HK),CIFI Holdings(0884.HK),Shimao Group(0813.HK),Sino-Ocean Group(3377.HK),Kaisa Group(1638.HK),KWG Group(1813.HK)
2026-04-22 00:00:00+08:00,31.532323837280273,12.380000114440918,8.210000038146973,2.9800000190734863,1.600000023841858,9.34000015258789,3.7899999618530273,1.090000033378601,2.640000104904175,0.2849999964237213,1.2400000095367432,1.8999520540237427,0.24199999868869781,0.24199999868869781,0.3799999952316284,0.07500000298023224,0.17000000178813934,0.07500000298023224,0.08100000023841858,0.16699999570846558
2026-04-23 00:00:00+08:00,31.299467086791992,12.291781425476074,8.210000038146973,2.9000000953674316,1.5499999523162842,9.050000190734863,3.680000066757202,1.0800000429153442,2.640000104904175,0.28999999165534973,1.2400000095367432,1.850730538368225,0.23499999940395355,0.23600000143051147,0.38999998569488525,0.07000000029802322,0.1679999977350235,0.0729999989271164,0.08100000023841858,0.164000004529953
2026-04-24 00:00:00+08:00,31.241256713867188,12.13494873046875,8.239999771118164,2.890000104904175,1.5700000524520874,9.119999885559082,3.6600000858306885,1.0700000524520874,2.640000104904175,0.2800000011920929,1.2200000286102295,1.8408862352371216,0.23399999737739563,0.23399999737739563,0.38499999046325684,0.07000000029802322,0.16699999570846558,0.07199999690055847,0.07999999821186066,0.16599999368190765
2026-04-27 00:00:00+08:00,30.44567108154297,12.16435432434082,8.079999923706055,2.8499999046325684,1.5199999809265137,9.0600004196167,3.6600000858306885,1.0499999523162842,2.640000104904175,0.2800000011920929,1.2300000190734863,1.8211976289749146,0.23199999332427979,0.2290000021457672,0.375,0.0689999982714653,0.16699999570846558,0.0689999982714653,0.07900000363588333,0.16099999845027924
2026-04-28 00:00:00+08:00,30.01877212524414,12.01732349395752,7.909999847412109,2.8399999141693115,1.5,9.09000015258789,3.680000066757202,1.0700000524520874,2.640000104904175,0.2750000059604645,1.2200000286102295,1.8211976289749146,0.2329999953508377,0.2240000069141388,0.36500000953674316,0.07000000029802322,0.16300000250339508,0.06800000369548798,0.07800000160932541,0.1589999943971634
2026-04-29 00:00:00+08:00,31.978626251220703,13.085748672485352,8.25,3.0399999618530273,1.6699999570846558,9.720000267028809,3.9100000858306885,1.1100000143051147,2.640000104904175,0.2849999964237213,1.2300000190734863,1.9590179920196533,0.23800000548362732,0.2329999953508377,0.36500000953674316,0.07000000029802322,0.1720000058412552,0.0689999982714653,0.07800000160932541,0.16599999368190765
2026-04-30 00:00:00+08:00,31.532323837280273,13.017132759094238,8.020000457763672,2.990000009536743,1.659999966621399,9.630000114440918,3.869999885559082,1.149999976158142,2.640000104904175,0.28999999165534973,1.2200000286102295,1.8999520540237427,0.23999999463558197,0.23800000548362732,0.36000001430511475,0.07000000029802322,0.16500000655651093,0.0689999982714653,0.07599999755620956,0.1599999964237213
2026-05-04 00:00:00+08:00,32.05624771118164,13.526841163635254,8.130000114440918,3.1600000858306885,1.6799999475479126,9.680000305175781,3.9000000953674316,1.159999966621399,2.640000104904175,0.2800000011920929,1.2699999809265137,1.9097964763641357,0.25,0.23499999940395355,0.36000001430511475,0.0689999982714653,0.16200000047683716,0.06800000369548798,0.07599999755620956,0.16599999368190765
2026-05-05 00:00:00+08:00,32.13386154174805,13.713079452514648,8.079999923706055,3.200000047683716,1.6799999475479126,9.630000114440918,3.869999885559082,1.159999966621399,2.640000104904175,0.27000001072883606,1.2999999523162842,1.9097964763641357,0.2549999952316284,0.23499999940395355,0.36000001430511475,0.07000000029802322,0.16099999845027924,0.06700000166893005,0.07599999755620956,0.16599999368190765
2026-05-06 00:00:00+08:00,34.28776168823242,14.673681259155273,8.460000038146973,3.1500000953674316,1.809999942779541,10.220000267028809,4.179999828338623,1.1699999570846558,2.640000104904175,0.27000001072883606,1.25,2.0377724170684814,0.25,0.2370000034570694,0.36000001430511475,0.07000000029802322,0.164000004529953,0.06800000369548798,0.07500000298023224,0.16500000655651093
